Date,year,month_name,day_name,Sales,Cost Of Sales,Quantity Sold,Daily_Unit_Sales_Price,Gross_Profit,Gross_Profit_Percentage,Gross_Profit_Per_Unit,Gross_Profit_Per_Unit_Percentage,Previous_Unit_Price,Previous_Quantity,Promotion_Status
2013-12-30T00:00:00.000Z,2013,Dec,Mon,223937.967869726530,230079.621012448040,6827,32.80,-6141.65,-2.74,-0.90,-2.67,null,null,Unable to Determine
2013-12-31T00:00:00.000Z,2013,Dec,Tue,300345.484563985660,306986.120484283190,9268,32.41,-6640.64,-2.21,-0.72,-2.16,32.80,6827,Promotion
2014-01-01T00:00:00.000Z,2014,Jan,Wed,86782.467727417796,87986.318214449886,2678,32.41,-1203.85,-1.39,-0.45,-1.37,32.41,9268,No Promotion
2014-01-02T00:00:00.000Z,2014,Jan,Thu,200173.116752677160,202881.177706232610,6175,32.42,-2708.06,-1.35,-0.44,-1.33,32.41,2678,No Promotion
2014-01-03T00:00:00.000Z,2014,Jan,Fri,326906.074176330640,333806.291873354810,10084,32.42,-6900.22,-2.11,-0.68,-2.07,32.42,6175,No Promotion
2014-01-04T00:00:00.000Z,2014,Jan,Sat,307043.935422161890,313652.348272363540,9470,32.42,-6608.41,-2.15,-0.70,-2.11,32.42,10084,No Promotion
2014-01-05T00:00:00.000Z,2014,Jan,Sun,179188.884487809730,183083.284984026980,5524,32.44,-3894.40,-2.17,-0.70,-2.13,32.42,9470,No Promotion
2014-01-06T00:00:00.000Z,2014,Jan,Mon,306351.950858991880,313446.068148843010,9448,32.43,-7094.12,-2.32,-0.75,-2.26,32.44,5524,Promotion
2014-01-07T00:00:00.000Z,2014,Jan,Tue,224020.409968478340,229533.973728379670,6911,32.42,-5513.56,-2.46,-0.80,-2.40,32.43,9448,No Promotion
2014-01-08T00:00:00.000Z,2014,Jan,Wed,101836.402236237100,99381.967517224926,2990,34.06,2454.43,2.41,0.82,2.47,32.42,6911,No Promotion
2014-01-09T00:00:00.000Z,2014,Jan,Thu,107804.304947231720,104816.458512552640,3159,34.13,2987.85,2.77,0.95,2.85,34.06,2990,No Promotion
2014-01-10T00:00:00.000Z,2014,Jan,Fri,144829.956723930170,141333.996283492540,4246,34.11,3495.96,2.41,0.82,2.47,34.13,3159,Promotion
2014-01-11T00:00:00.000Z,2014,Jan,Sat,146571.482353240160,143179.669988392850,4297,34.11,3391.81,2.31,0.79,2.37,34.11,4246,No Promotion
2014-01-12T00:00:00.000Z,2014,Jan,Sun,95422.372978317100,93126.147238344056,2796,34.13,2296.23,2.41,0.82,2.47,34.11,4297,No Promotion
2014-01-13T00:00:00.000Z,2014,Jan,Mon,114883.173791156240,112186.308663052730,3369,34.10,2696.87,2.35,0.80,2.40,34.13,2796,Promotion
2014-01-14T00:00:00.000Z,2014,Jan,Tue,80090.800079892710,78096.760182251150,2348,34.11,1994.04,2.49,0.85,2.55,34.10,3369,No Promotion
2014-01-15T00:00:00.000Z,2014,Jan,Wed,98945.371159077826,97159.002586869974,2903,34.08,1786.37,1.81,0.62,1.84,34.11,2348,Promotion
2014-01-16T00:00:00.000Z,2014,Jan,Thu,84904.901714107822,83350.433158824555,2491,34.08,1554.47,1.83,0.62,1.86,34.08,2903,No Promotion
2014-01-17T00:00:00.000Z,2014,Jan,Fri,135460.619703985170,132703.335419771670,3968,34.14,2757.28,2.04,0.69,2.08,34.08,2491,No Promotion
2014-01-18T00:00:00.000Z,2014,Jan,Sat,149925.749685775140,146928.411780892350,4393,34.13,2997.34,2.00,0.68,2.04,34.14,3968,Promotion
2014-01-19T00:00:00.000Z,2014,Jan,Sun,74297.307184182937,72782.284321402927,2176,34.14,1515.02,2.04,0.70,2.08,34.13,4393,No Promotion
2014-01-20T00:00:00.000Z,2014,Jan,Mon,83356.424561202701,81789.136122352749,2443,34.12,1567.29,1.88,0.64,1.92,34.14,2176,Promotion
2014-01-21T00:00:00.000Z,2014,Jan,Tue,89922.014286172576,88388.916069159721,2638,34.09,1533.10,1.70,0.58,1.73,34.12,2443,Promotion
2014-01-22T00:00:00.000Z,2014,Jan,Wed,57806.302780099039,57157.282544092297,1704,33.92,649.02,1.12,0.38,1.14,34.09,2638,No Promotion
2014-01-23T00:00:00.000Z,2014,Jan,Thu,63977.750348923553,62863.987239062990,1872,34.18,1113.76,1.74,0.59,1.77,33.92,1704,No Promotion
2014-01-24T00:00:00.000Z,2014,Jan,Fri,116958.799847951970,114823.795223812670,3423,34.17,2135.00,1.83,0.62,1.86,34.18,1872,Promotion
2014-01-25T00:00:00.000Z,2014,Jan,Sat,155272.824805480170,152636.276562365940,4544,34.17,2636.55,1.70,0.58,1.73,34.17,3423,No Promotion
2014-01-26T00:00:00.000Z,2014,Jan,Sun,82885.215909762715,81583.166949853185,2426,34.17,1302.05,1.57,0.54,1.60,34.17,4544,No Promotion
2014-01-27T00:00:00.000Z,2014,Jan,Mon,72353.425882453303,71377.156455436343,2117,34.18,976.27,1.35,0.46,1.37,34.17,2426,No Promotion
2014-01-28T00:00:00.000Z,2014,Jan,Tue,50415.903762389156,49769.098243003224,1476,34.16,646.81,1.28,0.44,1.30,34.18,2117,No Promotion
2014-01-29T00:00:00.000Z,2014,Jan,Wed,67458.301891273790,66529.441996531445,1974,34.17,928.86,1.38,0.47,1.40,34.16,1476,No Promotion
2014-01-30T00:00:00.000Z,2014,Jan,Thu,64640.369313193798,63757.839868452080,1892,34.17,882.53,1.37,0.47,1.38,34.17,1974,No Promotion
2014-01-31T00:00:00.000Z,2014,Jan,Fri,137693.873500331390,135609.507582049670,4030,34.17,2084.37,1.51,0.52,1.54,34.17,1892,No Promotion
2014-02-01T00:00:00.000Z,2014,Feb,Sat,181209.128481212600,178435.715345795940,5304,34.16,2773.41,1.53,0.52,1.55,34.17,4030,Promotion
2014-02-02T00:00:00.000Z,2014,Feb,Sun,113433.581045456970,111466.516847537250,3320,34.17,1967.06,1.73,0.59,1.76,34.16,5304,No Promotion
2014-02-03T00:00:00.000Z,2014,Feb,Mon,143192.533356176370,140505.634723003230,4191,34.17,2686.90,1.88,0.64,1.91,34.17,3320,No Promotion
2014-02-04T00:00:00.000Z,2014,Feb,Tue,130126.649892881370,128496.287701172700,3809,34.16,1630.36,1.25,0.43,1.27,34.17,4191,No Promotion
2014-02-05T00:00:00.000Z,2014,Feb,Wed,187155.868545739740,195078.603330942770,5764,32.47,-7922.73,-4.23,-1.37,-4.06,34.16,3809,Promotion
2014-02-06T00:00:00.000Z,2014,Feb,Thu,102314.709596504040,101977.989955288560,3028,33.79,336.72,0.33,0.11,0.33,32.47,5764,No Promotion
2014-02-07T00:00:00.000Z,2014,Feb,Fri,301553.842555086890,313529.187748715690,9284,32.48,-11975.35,-3.97,-1.29,-3.82,33.79,3028,Promotion
2014-02-08T00:00:00.000Z,2014,Feb,Sat,316073.177549394310,329754.779463582210,9737,32.46,-13681.60,-4.33,-1.41,-4.15,32.48,9284,Promotion
2014-02-09T00:00:00.000Z,2014,Feb,Sun,135178.042554582290,141530.708683291280,4163,32.47,-6352.67,-4.70,-1.53,-4.49,32.46,9737,No Promotion
2014-02-10T00:00:00.000Z,2014,Feb,Mon,147727.516186313500,154828.684575076650,4552,32.45,-7101.17,-4.81,-1.56,-4.59,32.47,4163,Promotion
2014-02-11T00:00:00.000Z,2014,Feb,Tue,135498.746444386080,139824.161641012700,4172,32.48,-4325.42,-3.19,-1.04,-3.09,32.45,4552,No Promotion
2014-02-12T00:00:00.000Z,2014,Feb,Wed,163432.845205282300,166893.368919005090,5037,32.45,-3460.52,-2.12,-0.69,-2.07,32.48,4172,Promotion
2014-02-13T00:00:00.000Z,2014,Feb,Thu,138291.633321586060,141027.434455681270,4259,32.47,-2735.80,-1.98,-0.64,-1.94,32.45,5037,No Promotion
2014-02-14T00:00:00.000Z,2014,Feb,Fri,336901.371700099440,343519.875546946660,10381,32.45,-6618.50,-1.96,-0.64,-1.93,32.47,4259,Promotion
2014-02-15T00:00:00.000Z,2014,Feb,Sat,367729.268214412030,373973.593334852190,11332,32.45,-6244.33,-1.70,-0.55,-1.67,32.45,10381,No Promotion
2014-02-16T00:00:00.000Z,2014,Feb,Sun,133913.841387391090,136797.077370152750,4127,32.45,-2883.24,-2.15,-0.70,-2.11,32.45,11332,No Promotion
2014-02-17T00:00:00.000Z,2014,Feb,Mon,150800.347016662300,152887.106399480400,4649,32.44,-2086.76,-1.38,-0.45,-1.36,32.45,4127,Promotion
2014-02-18T00:00:00.000Z,2014,Feb,Tue,55591.930335773912,53463.244211993297,1627,34.17,2128.69,3.83,1.31,3.98,32.44,4649,No Promotion
2014-02-19T00:00:00.000Z,2014,Feb,Wed,106427.191838824000,107736.444075958590,3281,32.44,-1309.25,-1.23,-0.40,-1.22,34.17,1627,Promotion
2014-02-20T00:00:00.000Z,2014,Feb,Thu,78940.554424797941,75934.394822039583,2310,34.17,3006.16,3.81,1.30,3.96,32.44,3281,No Promotion
2014-02-21T00:00:00.000Z,2014,Feb,Fri,317916.317858534280,322089.788955441850,9802,32.43,-4173.47,-1.31,-0.43,-1.30,34.17,2310,Promotion
2014-02-22T00:00:00.000Z,2014,Feb,Sat,309217.875562526230,320116.924323277960,9772,31.64,-10899.05,-3.52,-1.12,-3.40,32.43,9802,No Promotion
2014-02-23T00:00:00.000Z,2014,Feb,Sun,138491.549950462300,140752.601591667160,4270,32.43,-2261.05,-1.63,-0.53,-1.61,31.64,9772,No Promotion
2014-02-24T00:00:00.000Z,2014,Feb,Mon,133146.222205236060,134505.404223794760,4106,32.43,-1359.18,-1.02,-0.33,-1.01,32.43,4270,No Promotion
2014-02-25T00:00:00.000Z,2014,Feb,Tue,224994.656182892150,227546.446559600650,6937,32.43,-2551.79,-1.13,-0.37,-1.12,32.43,4106,No Promotion
2014-02-26T00:00:00.000Z,2014,Feb,Wed,225051.591468032160,228214.142119431400,6934,32.46,-3162.55,-1.41,-0.46,-1.39,32.43,6937,No Promotion
2014-02-27T00:00:00.000Z,2014,Feb,Thu,344299.682441130050,365935.652955926200,11082,31.07,-21635.97,-6.28,-1.95,-5.91,32.46,6934,Promotion
2014-02-28T00:00:00.000Z,2014,Feb,Fri,661876.499999649470,686656.790992170810,20805,31.81,-24780.29,-3.74,-1.19,-3.61,31.07,11082,No Promotion
2014-03-01T00:00:00.000Z,2014,Mar,Sat,846678.388160804050,872081.585003521060,26410,32.06,-25403.20,-3.00,-0.96,-2.91,31.81,20805,No Promotion
2014-03-02T00:00:00.000Z,2014,Mar,Sun,478902.304871823230,495554.449923888490,15004,31.92,-16652.15,-3.48,-1.11,-3.36,32.06,26410,No Promotion
2014-03-03T00:00:00.000Z,2014,Mar,Mon,538827.202132542620,557567.136984813380,16884,31.91,-18739.93,-3.48,-1.11,-3.36,31.92,15004,Promotion
2014-03-04T00:00:00.000Z,2014,Mar,Tue,310346.121287544720,323325.029927024620,9789,31.70,-12978.91,-4.18,-1.33,-4.01,31.91,16884,No Promotion
2014-03-05T00:00:00.000Z,2014,Mar,Wed,256390.522210472320,267308.507082710450,8079,31.74,-10917.98,-4.26,-1.35,-4.08,31.70,9789,No Promotion
2014-03-06T00:00:00.000Z,2014,Mar,Thu,167803.659776093820,168135.690006121910,5072,33.08,-332.03,-0.20,-0.07,-0.20,31.74,8079,No Promotion
2014-03-07T00:00:00.000Z,2014,Mar,Fri,465318.021511566240,483774.596715292370,14551,31.98,-18456.58,-3.97,-1.27,-3.82,33.08,5072,Promotion
2014-03-08T00:00:00.000Z,2014,Mar,Sat,520146.749639590560,541498.958244596260,16262,31.99,-21352.21,-4.11,-1.31,-3.94,31.98,14551,No Promotion
2014-03-09T00:00:00.000Z,2014,Mar,Sun,224699.252819412160,233589.982968319990,7014,32.04,-8890.73,-3.96,-1.27,-3.81,31.99,16262,No Promotion
2014-03-10T00:00:00.000Z,2014,Mar,Mon,286230.678896338390,297642.891436459500,8932,32.05,-11412.21,-3.99,-1.28,-3.83,32.04,7014,No Promotion
2014-03-11T00:00:00.000Z,2014,Mar,Tue,187143.018062583490,191499.042813207870,5737,32.62,-4356.02,-2.33,-0.76,-2.27,32.05,8932,No Promotion
2014-03-12T00:00:00.000Z,2014,Mar,Wed,191700.389128234700,197153.424019060100,5903,32.48,-5453.03,-2.84,-0.92,-2.77,32.62,5737,Promotion
2014-03-13T00:00:00.000Z,2014,Mar,Thu,164663.967602802300,168975.174045440770,5056,32.57,-4311.21,-2.62,-0.85,-2.55,32.48,5903,No Promotion
2014-03-14T00:00:00.000Z,2014,Mar,Fri,395941.345132162210,406765.913954023450,12167,32.54,-10824.57,-2.73,-0.89,-2.66,32.57,5056,Promotion
2014-03-15T00:00:00.000Z,2014,Mar,Sat,518183.210374914400,534383.143118608510,15971,32.45,-16199.93,-3.13,-1.01,-3.03,32.54,12167,Promotion
2014-03-16T00:00:00.000Z,2014,Mar,Sun,226617.954940270780,233191.104566222930,6968,32.52,-6573.15,-2.90,-0.94,-2.82,32.45,15971,No Promotion
2014-03-17T00:00:00.000Z,2014,Mar,Mon,243707.871947376990,250794.221264094670,7494,32.52,-7086.35,-2.91,-0.95,-2.83,32.52,6968,No Promotion
2014-03-18T00:00:00.000Z,2014,Mar,Tue,94849.743799770498,90571.588922976880,2707,35.04,4278.15,4.51,1.58,4.72,32.52,7494,No Promotion
2014-03-19T00:00:00.000Z,2014,Mar,Wed,92386.783066575619,88255.840991793899,2637,35.03,4130.94,4.47,1.57,4.68,35.04,2707,No Promotion
2014-03-20T00:00:00.000Z,2014,Mar,Thu,180394.827704440160,172344.304439480910,5149,35.03,8050.52,4.46,1.56,4.67,35.03,2637,No Promotion
2014-03-21T00:00:00.000Z,2014,Mar,Fri,200939.692363943960,192019.144274927040,5735,35.04,8920.55,4.44,1.56,4.65,35.03,5149,No Promotion
2014-03-22T00:00:00.000Z,2014,Mar,Sat,172953.924710440160,165201.305018509850,4936,35.04,7752.62,4.48,1.57,4.69,35.04,5735,No Promotion
2014-03-23T00:00:00.000Z,2014,Mar,Sun,70194.799537861210,67061.622709446878,2003,35.04,3133.18,4.46,1.56,4.67,35.04,4936,No Promotion
2014-03-24T00:00:00.000Z,2014,Mar,Mon,81378.214631670970,77703.646333683500,2323,35.03,3674.57,4.52,1.58,4.73,35.04,2003,Promotion
2014-03-25T00:00:00.000Z,2014,Mar,Tue,130227.014714578790,127394.289242136160,3822,34.07,2832.73,2.18,0.74,2.22,35.03,2323,Promotion
2014-03-26T00:00:00.000Z,2014,Mar,Wed,125310.036407853800,122275.102582177470,3666,34.18,3034.93,2.42,0.83,2.48,34.07,3822,No Promotion
2014-03-27T00:00:00.000Z,2014,Mar,Thu,119452.339634549890,118186.575041227090,3543,33.72,1265.76,1.06,0.36,1.07,34.18,3666,No Promotion
2014-03-28T00:00:00.000Z,2014,Mar,Fri,276174.769320283670,271550.895580822540,8130,33.97,4623.87,1.67,0.57,1.70,33.72,3543,No Promotion
2014-03-29T00:00:00.000Z,2014,Mar,Sat,357369.266940651230,352250.830074617760,10518,33.98,5118.44,1.43,0.49,1.45,33.97,8130,No Promotion
2014-03-30T00:00:00.000Z,2014,Mar,Sun,163865.490272703810,160525.426877713530,4791,34.20,3340.06,2.04,0.70,2.08,33.98,10518,No Promotion
2014-03-31T00:00:00.000Z,2014,Mar,Mon,190719.614528600010,187072.595229938310,5583,34.16,3647.02,1.91,0.65,1.95,34.20,4791,Promotion
2014-04-01T00:00:00.000Z,2014,Apr,Tue,244535.205225463670,239700.684797598690,7155,34.18,4834.52,1.98,0.68,2.02,34.16,5583,No Promotion
2014-04-02T00:00:00.000Z,2014,Apr,Wed,155620.503788827450,153366.018810552220,4575,34.02,2254.48,1.45,0.49,1.47,34.18,7155,No Promotion
2014-04-03T00:00:00.000Z,2014,Apr,Thu,136001.978160077440,134523.068633720370,3997,34.03,1478.91,1.09,0.37,1.10,34.02,4575,No Promotion
2014-04-04T00:00:00.000Z,2014,Apr,Fri,190559.887512767430,187742.300011752580,5558,34.29,2817.59,1.48,0.51,1.50,34.03,3997,No Promotion
2014-04-05T00:00:00.000Z,2014,Apr,Sat,217110.502529121240,213540.734184193770,6320,34.35,3569.77,1.64,0.56,1.67,34.29,5558,No Promotion
2014-04-06T00:00:00.000Z,2014,Apr,Sun,119190.099982556350,116856.314613416220,3447,34.58,2333.79,1.96,0.68,2.00,34.35,6320,No Promotion
2014-04-07T00:00:00.000Z,2014,Apr,Mon,131910.197451532440,130784.444709065220,3854,34.23,1125.75,0.85,0.29,0.86,34.58,3447,Promotion
2014-04-08T00:00:00.000Z,2014,Apr,Tue,118921.307676258790,115305.805185445740,3394,35.04,3615.50,3.04,1.07,3.14,34.23,3854,No Promotion
2014-04-09T00:00:00.000Z,2014,Apr,Wed,124828.282836808810,121264.703118162830,3563,35.03,3563.58,2.85,1.00,2.94,35.04,3394,Promotion
2014-04-10T00:00:00.000Z,2014,Apr,Thu,179326.490228096370,183278.502426986440,5380,33.33,-3952.01,-2.20,-0.73,-2.16,35.03,3563,Promotion
2014-04-11T00:00:00.000Z,2014,Apr,Fri,318949.817056160010,326322.526012260230,9573,33.32,-7372.71,-2.31,-0.77,-2.26,33.33,5380,Promotion
2014-04-12T00:00:00.000Z,2014,Apr,Sat,375031.109322689010,383727.194012924270,11250,33.34,-8696.08,-2.32,-0.77,-2.27,33.32,9573,No Promotion
2014-04-13T00:00:00.000Z,2014,Apr,Sun,166393.540705272720,170061.864146522680,4990,33.35,-3668.32,-2.20,-0.74,-2.16,33.34,11250,No Promotion
2014-04-14T00:00:00.000Z,2014,Apr,Mon,193652.327767828950,198212.068729968360,5810,33.33,-4559.74,-2.35,-0.78,-2.30,33.35,4990,Promotion
2014-04-15T00:00:00.000Z,2014,Apr,Tue,249805.517213491370,255956.654035288520,7497,33.32,-6151.14,-2.46,-0.82,-2.40,33.33,5810,Promotion
2014-04-16T00:00:00.000Z,2014,Apr,Wed,294023.410888050160,301522.352254371390,8821,33.33,-7498.94,-2.55,-0.85,-2.49,33.32,7497,No Promotion
2014-04-17T00:00:00.000Z,2014,Apr,Thu,612236.005797237740,627927.758673389680,18366,33.34,-15691.75,-2.56,-0.85,-2.50,33.33,8821,No Promotion
2014-04-18T00:00:00.000Z,2014,Apr,Fri,464815.517868546940,476692.543694408900,13940,33.34,-11877.03,-2.56,-0.85,-2.49,33.34,18366,No Promotion
2014-04-19T00:00:00.000Z,2014,Apr,Sat,360480.940449537770,369765.612763224690,10814,33.33,-9284.67,-2.58,-0.86,-2.51,33.34,13940,No Promotion
2014-04-20T00:00:00.000Z,2014,Apr,Sun,114279.577253769530,117190.826154166700,3429,33.33,-2911.25,-2.55,-0.85,-2.48,33.33,10814,No Promotion
2014-04-21T00:00:00.000Z,2014,Apr,Mon,161170.820402730170,165415.083845503740,4834,33.34,-4244.26,-2.63,-0.88,-2.57,33.33,3429,No Promotion
2014-04-22T00:00:00.000Z,2014,Apr,Tue,182483.146495305180,187344.737171658230,5475,33.33,-4861.59,-2.66,-0.89,-2.59,33.34,4834,Promotion
2014-04-23T00:00:00.000Z,2014,Apr,Wed,109358.412529019520,106849.898795565950,3121,35.04,2508.51,2.29,0.80,2.35,33.33,5475,No Promotion
2014-04-24T00:00:00.000Z,2014,Apr,Thu,98430.114109290502,96197.482231430811,2809,35.04,2232.63,2.27,0.79,2.32,35.04,3121,No Promotion
2014-04-25T00:00:00.000Z,2014,Apr,Fri,295741.346961882610,292327.028255683950,8537,34.64,3414.32,1.15,0.40,1.17,35.04,2809,Promotion
2014-04-26T00:00:00.000Z,2014,Apr,Sat,285053.979933127590,281159.581123412990,8209,34.72,3894.40,1.37,0.47,1.39,34.64,8537,No Promotion
2014-04-27T00:00:00.000Z,2014,Apr,Sun,124964.796468058800,123042.158952897560,3592,34.79,1922.64,1.54,0.54,1.56,34.72,8209,No Promotion
2014-04-28T00:00:00.000Z,2014,Apr,Mon,124175.808352158800,122516.065704202530,3576,34.72,1659.74,1.34,0.46,1.35,34.79,3592,No Promotion
2014-04-29T00:00:00.000Z,2014,Apr,Tue,131842.571632243780,130405.263858171120,3807,34.63,1437.31,1.09,0.38,1.10,34.72,3576,Promotion
2014-04-30T00:00:00.000Z,2014,Apr,Wed,154850.057257681360,150644.348240667230,4398,35.21,4205.71,2.72,0.96,2.79,34.63,3807,No Promotion
2014-05-01T00:00:00.000Z,2014,May,Thu,180294.268730027570,175656.650393213260,5124,35.19,4637.62,2.57,0.91,2.64,35.21,4398,Promotion
2014-05-02T00:00:00.000Z,2014,May,Fri,163849.035829681380,157300.625596072000,4581,35.77,6548.41,4.00,1.43,4.16,35.19,5124,No Promotion
2014-05-03T00:00:00.000Z,2014,May,Sat,131436.792447441370,127601.944725939810,3697,35.55,3834.85,2.92,1.04,3.01,35.77,4581,No Promotion
2014-05-04T00:00:00.000Z,2014,May,Sun,93082.043956892812,91601.506543395022,2642,35.23,1480.54,1.59,0.56,1.62,35.55,3697,No Promotion
2014-05-05T00:00:00.000Z,2014,May,Mon,110887.013297212220,109460.153222670600,3154,35.16,1426.86,1.29,0.45,1.30,35.23,2642,Promotion
2014-05-06T00:00:00.000Z,2014,May,Tue,119385.575367956860,115693.106641847830,3324,35.92,3692.47,3.09,1.11,3.19,35.16,3154,No Promotion
2014-05-07T00:00:00.000Z,2014,May,Wed,91719.589378837452,93157.170582525898,2677,34.26,-1437.58,-1.57,-0.54,-1.54,35.92,3324,No Promotion
2014-05-08T00:00:00.000Z,2014,May,Thu,96335.448951387458,93696.216137213793,2683,35.91,2639.23,2.74,0.98,2.82,34.26,2677,No Promotion
2014-05-09T00:00:00.000Z,2014,May,Fri,303226.298354254450,325836.940113892370,9328,32.51,-22610.64,-7.46,-2.42,-6.94,35.91,2683,Promotion
2014-05-10T00:00:00.000Z,2014,May,Sat,431695.709167380060,465253.815715587990,13306,32.44,-33558.11,-7.77,-2.52,-7.21,32.51,9328,Promotion
2014-05-11T00:00:00.000Z,2014,May,Sun,200407.277067542160,215907.824912829090,6173,32.47,-15500.55,-7.73,-2.51,-7.18,32.44,13306,No Promotion
2014-05-12T00:00:00.000Z,2014,May,Mon,183413.708347735960,197835.495083797810,5653,32.45,-14421.79,-7.86,-2.55,-7.29,32.47,6173,No Promotion
2014-05-13T00:00:00.000Z,2014,May,Tue,146166.601124782290,157693.189300526980,4503,32.46,-11526.59,-7.89,-2.56,-7.31,32.45,5653,No Promotion
2014-05-14T00:00:00.000Z,2014,May,Wed,201120.727640814730,218098.761888011070,6253,32.16,-16978.03,-8.44,-2.72,-7.78,32.46,4503,Promotion
2014-05-15T00:00:00.000Z,2014,May,Thu,270123.550823328380,289864.798474272250,8408,32.13,-19741.25,-7.31,-2.35,-6.81,32.16,6253,Promotion
2014-05-16T00:00:00.000Z,2014,May,Fri,415315.383948247360,441790.767227227330,12949,32.07,-26475.38,-6.37,-2.04,-5.99,32.13,8408,Promotion
2014-05-17T00:00:00.000Z,2014,May,Sat,498716.997555014100,526707.376961645200,15508,32.16,-27990.38,-5.61,-1.80,-5.31,32.07,12949,No Promotion
2014-05-18T00:00:00.000Z,2014,May,Sun,166433.172129259740,174376.632474618440,5141,32.37,-7943.46,-4.77,-1.55,-4.56,32.16,15508,No Promotion
2014-05-19T00:00:00.000Z,2014,May,Mon,168520.629367428510,175540.115518245230,5194,32.45,-7019.49,-4.17,-1.35,-4.00,32.37,5141,No Promotion
2014-05-20T00:00:00.000Z,2014,May,Tue,178123.532109534720,187748.172202197400,5550,32.09,-9624.64,-5.40,-1.73,-5.13,32.45,5194,Promotion
2014-05-21T00:00:00.000Z,2014,May,Wed,194878.802634630930,204460.665377442810,6070,32.11,-9581.86,-4.92,-1.58,-4.69,32.09,5550,No Promotion
2014-05-22T00:00:00.000Z,2014,May,Thu,115475.096896259750,115011.322608831690,3421,33.75,463.77,0.40,0.14,0.40,32.11,6070,No Promotion
2014-05-23T00:00:00.000Z,2014,May,Fri,430521.024538655070,449274.186258365520,13384,32.17,-18753.16,-4.36,-1.40,-4.17,33.75,3421,Promotion
2014-05-24T00:00:00.000Z,2014,May,Sat,590642.825660643750,614245.794149527440,18356,32.18,-23602.97,-4.00,-1.29,-3.84,32.17,13384,No Promotion
2014-05-25T00:00:00.000Z,2014,May,Sun,210764.717952290930,217364.463011392160,6500,32.43,-6599.75,-3.13,-1.02,-3.04,32.18,18356,No Promotion
2014-05-26T00:00:00.000Z,2014,May,Mon,218189.348521447160,225607.595185272100,6752,32.31,-7418.25,-3.40,-1.10,-3.29,32.43,6500,Promotion
2014-05-27T00:00:00.000Z,2014,May,Tue,226132.463929362160,234496.512831656440,7023,32.20,-8364.05,-3.70,-1.19,-3.57,32.31,6752,Promotion
2014-05-28T00:00:00.000Z,2014,May,Wed,243720.868045067150,252929.294692381020,7579,32.16,-9208.43,-3.78,-1.21,-3.64,32.20,7023,Promotion
2014-05-29T00:00:00.000Z,2014,May,Thu,207429.429048135930,215118.846495117240,6448,32.17,-7689.42,-3.71,-1.19,-3.57,32.16,7579,No Promotion
2014-05-30T00:00:00.000Z,2014,May,Fri,503149.431345347780,521651.086125572970,15637,32.18,-18501.65,-3.68,-1.18,-3.55,32.17,6448,No Promotion
2014-05-31T00:00:00.000Z,2014,May,Sat,603748.789526076290,626259.386848816070,18775,32.16,-22510.60,-3.73,-1.20,-3.59,32.18,15637,Promotion
2014-06-01T00:00:00.000Z,2014,Jun,Sun,456017.463092676420,473223.980731576620,14188,32.14,-17206.52,-3.77,-1.21,-3.64,32.16,18775,No Promotion
2014-06-02T00:00:00.000Z,2014,Jun,Mon,425845.196044721120,442155.991161187240,13256,32.12,-16310.80,-3.83,-1.23,-3.69,32.14,14188,No Promotion
2014-06-03T00:00:00.000Z,2014,Jun,Tue,328217.769952646980,340913.591725202980,10223,32.11,-12695.82,-3.87,-1.24,-3.72,32.12,13256,No Promotion
2014-06-04T00:00:00.000Z,2014,Jun,Wed,286405.998802503220,296902.672530802260,8904,32.17,-10496.67,-3.66,-1.18,-3.54,32.11,10223,No Promotion
2014-06-05T00:00:00.000Z,2014,Jun,Thu,184989.888666875920,192824.890128464030,5783,31.99,-7835.00,-4.24,-1.35,-4.06,32.17,8904,No Promotion
2014-06-06T00:00:00.000Z,2014,Jun,Fri,288118.304447455620,300213.559406661780,9005,32.00,-12095.25,-4.20,-1.34,-4.03,31.99,5783,No Promotion
2014-06-07T00:00:00.000Z,2014,Jun,Sat,391930.878009660930,407438.919600540890,12222,32.07,-15508.04,-3.96,-1.27,-3.81,32.00,9005,No Promotion
2014-06-08T00:00:00.000Z,2014,Jun,Sun,193772.581108797140,201254.712511546330,6037,32.10,-7482.13,-3.86,-1.24,-3.72,32.07,12222,No Promotion
2014-06-09T00:00:00.000Z,2014,Jun,Mon,214177.983442618370,220255.219178828410,6607,32.42,-6077.24,-2.84,-0.92,-2.76,32.10,6037,No Promotion
2014-06-10T00:00:00.000Z,2014,Jun,Tue,188334.521170679740,195254.781003701850,5857,32.16,-6920.26,-3.67,-1.18,-3.54,32.42,6607,No Promotion
2014-06-11T00:00:00.000Z,2014,Jun,Wed,174324.994815459740,180978.601038229390,5429,32.11,-6653.61,-3.82,-1.23,-3.68,32.16,5857,No Promotion
2014-06-12T00:00:00.000Z,2014,Jun,Thu,200271.564316259730,207757.702973215780,6232,32.14,-7486.14,-3.74,-1.20,-3.60,32.11,5429,No Promotion
2014-06-13T00:00:00.000Z,2014,Jun,Fri,468701.630173913670,486180.544361879870,14585,32.14,-17478.91,-3.73,-1.20,-3.60,32.14,6232,No Promotion
2014-06-14T00:00:00.000Z,2014,Jun,Sat,473425.754156948820,492135.292294434800,14745,32.11,-18709.54,-3.95,-1.27,-3.80,32.14,14585,Promotion
